,particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,tipo,año,ncodi
49679,5697.0,730205.0,729024.0,1181.0,155830.0,Urgencia,2011,"578,00"
49680,9059.0,1717874.0,1711260.0,6614.0,33097.0,Urgencia,2011,"416,00"
49681,4629.0,156823.0,103212.0,53611.0,67694.0,Urgencia,2011,"561,00"
49682,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"828,00"
49683,719.0,200494.0,180485.0,20009.0,22381.0,Urgencia,2011,"860,00"
49684,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"935,00"
49685,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"936,00"
49686,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"986,00"
49687,0.0,480213.0,480213.0,0.0,0.0,Urgencia,2011,"987,00"
49688,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1021,00"
49689,151183.0,71621.0,0.0,71621.0,52282.0,Urgencia,2011,"658,00"
49690,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"353,00"
49691,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"323,00"
49692,18077.0,64894.0,19352.0,45542.0,27910.0,Urgencia,2011,"620,00"
49693,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"384,00"
49694,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"484,00"
49695,29956.0,307660.0,88042.0,219618.0,63171.0,Urgencia,2011,"554,00"
49696,16724.0,789082.0,789082.0,0.0,59530.0,Urgencia,2011,"209,00"
49697,22817.0,511333.0,104852.0,406481.0,196504.0,Urgencia,2011,"707,00"
49698,81.0,0.0,0.0,0.0,4617.0,Urgencia,2011,"395,00"
49699,12919.0,1553673.0,1553673.0,0.0,88307.0,Urgencia,2011,"969,00"
49700,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1052,00"
49701,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"739,00"
49702,70628.0,1881757.0,84391.0,1797366.0,107021.0,Urgencia,2011,"613,00"
49703,12843.0,2010317.0,24671.0,1985646.0,51997.0,Urgencia,2011,"593,00"
49704,67966.0,2469524.0,29985.0,2439539.0,158942.0,Urgencia,2011,"704,00"
49705,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"493,00"
49706,99877.0,2927916.0,154763.0,2773153.0,67454.0,Urgencia,2011,"686,00"
49707,98366.0,4053907.0,4053907.0,0.0,120717.0,Urgencia,2011,"257,00"
49708,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"494,00"
49709,557.0,557.0,557.0,0.0,0.0,Urgencia,2011,"681,00"
49710,59872.0,2074192.0,2074192.0,0.0,0.0,Urgencia,2011,"286,00"
49711,102447.0,2711742.0,2711742.0,0.0,0.0,Urgencia,2011,"255,00"
49712,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"79,00"
49713,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"81,00"
49714,27452.0,947574.0,58944.0,888630.0,61692.0,Urgencia,2011,"688,00"
49715,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"531,00"
49716,6009.0,298325.0,15732.0,282593.0,27574.0,Urgencia,2011,"514,00"
49717,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"499,00"
49718,29895.0,1106679.0,20939.0,1085740.0,26822.0,Urgencia,2011,"532,00"
49719,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"190,00"
49720,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"598,00"
49721,198395.0,6815238.0,6815238.0,0.0,0.0,Urgencia,2011,"260,00"
49722,,0.0,,,,Urgencia,2011,"838,00"
49723,9241.0,298705.0,298705.0,0.0,0.0,Urgencia,2011,"839,00"
49724,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"851,00"
49725,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"852,00"
49726,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"988,00"
49727,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1056,00"
49728,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1044,00"
49729,15639.0,322988.0,27610.0,295378.0,36747.0,Urgencia,2011,"644,00"
49730,334437.0,647038.0,346896.0,300142.0,71685.0,Urgencia,2011,"752,00"
49731,31913.0,1052707.0,1052707.0,,4828.0,Urgencia,2011,"238,00"
49732,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"325,00"
49733,8953.0,78376.0,14189.0,64187.0,35840.0,Urgencia,2011,"622,00"
49734,14260.0,391300.0,390470.0,830.0,9456.0,Urgencia,2011,"879,00"
49735,41064.0,2255424.0,2210976.0,44448.0,71952.0,Urgencia,2011,"906,00"
49736,0.0,3174.0,0.0,3174.0,0.0,Urgencia,2011,"370,00"
49737,0.0,0.0,0.0,0.0,540379.0,Urgencia,2011,"418,00"
49738,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"574,00"
49739,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"399,00"
49740,735.0,137892.0,137892.0,0.0,0.0,Urgencia,2011,"195,00"
49741,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"783,00"
49742,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"188,00"
49743,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"263,00"
49744,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"194,00"
49745,0.0,122042.0,122042.0,0.0,0.0,Urgencia,2011,"214,00"
49746,51525.0,4627685.0,4627685.0,0.0,22500.0,Urgencia,2011,"1000,00"
49747,,0.0,,,,Urgencia,2011,"1018,00"
49748,54258.0,1934449.0,1934449.0,0.0,0.0,Urgencia,2011,"1001,00"
49749,3172.0,248040.0,4382.0,243658.0,41374.0,Urgencia,2011,"1007,00"
49750,,170574.0,5612.0,164962.0,18056.0,Urgencia,2011,"1008,00"
49751,5572.0,419840.0,5368.0,414472.0,36366.0,Urgencia,2011,"1009,00"
49752,,0.0,,,,Urgencia,2011,"1010,00"
49753,8502.0,157430.0,23780.0,133650.0,31242.0,Urgencia,2011,"1011,00"
49754,9882.0,225126.0,18300.0,206826.0,46960.0,Urgencia,2011,"1012,00"
49755,42545.0,371505.0,6240.0,365265.0,29817.0,Urgencia,2011,"1013,00"
49756,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1041,00"
49757,366.0,23504.0,2013.0,21491.0,2187.0,Urgencia,2011,"1073,00"
49758,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"789,00"
49759,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"326,00"
49760,,0.0,,,,Urgencia,2011,"442,00"
49761,,0.0,,,,Urgencia,2011,"294,00"
49762,7529.0,831468.0,831468.0,,12492.0,Urgencia,2011,"378,00"
49763,4474.0,244798.0,220551.0,24247.0,40343.0,Urgencia,2011,"402,00"
49764,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"29,00"
49765,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"450,00"
49766,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"656,00"
49767,,0.0,,,,Urgencia,2011,"333,00"
49768,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"668,00"
49769,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"684,00"
49770,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"422,00"
49771,429784.0,764197.0,0.0,764197.0,71087.0,Urgencia,2011,"763,00"
49772,404530.0,550026.0,129843.0,420183.0,291100.0,Urgencia,2011,"741,00"
49773,680049.0,330930.0,59066.0,271864.0,84252.0,Urgencia,2011,"553,00"
49774,3692.0,1591.0,1278.0,313.0,719.0,Urgencia,2011,"357,00"
49775,,0.0,,,,Urgencia,2011,"899,00"
49776,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"900,00"
49777,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"932,00"
49778,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"950,00"
49779,,0.0,,,,Urgencia,2011,"966,00"
49780,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"967,00"
49781,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"982,00"
49782,139639.0,131573.0,1636.0,129937.0,23959.0,Urgencia,2011,"1014,00"
49783,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1048,00"
49784,73324.0,3026056.0,2983117.0,42939.0,23354.0,Urgencia,2011,"1080,00"
49785,38364.0,919088.0,37413.0,881675.0,228871.0,Urgencia,2011,"722,00"
49786,7427.0,871732.0,15376.0,856356.0,103240.0,Urgencia,2011,"660,00"
49787,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"75,00"
49788,25116.0,1492451.0,1201726.0,290725.0,4819.0,Urgencia,2011,"249,00"
49789,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"275,00"
49790,53841.0,483321.0,240125.0,243196.0,184397.0,Urgencia,2011,"227,00"
49791,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"150,00"
49792,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"47,00"
49793,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"172,00"
49794,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"581,00"
49795,,0.0,,,,Urgencia,2011,"120,00"
49796,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"445,00"
49797,35760.0,654823.0,654823.0,,,Urgencia,2011,"471,00"
49798,,0.0,,,,Urgencia,2011,"53,00"
49799,1338.0,79581.0,79581.0,,35321.0,Urgencia,2011,"199,00"
49800,44317.0,466470.0,74624.0,391846.0,93753.0,Urgencia,2011,"575,00"
49801,59.0,507.0,69.0,438.0,341.0,Urgencia,2011,"528,00"
49802,,0.0,,,,Urgencia,2011,"631,00"
49803,19584.0,691231.0,48419.0,642812.0,92359.0,Urgencia,2011,"699,00"
49804,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"823,00"
49805,10781.0,251523.0,573.0,250950.0,73922.0,Urgencia,2011,"849,00"
49806,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"869,00"
49807,,0.0,,,,Urgencia,2011,"955,00"
49808,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"983,00"
49809,,0.0,,,,Urgencia,2011,"1002,00"
49810,137408.0,808281.0,23229.0,785052.0,139760.0,Urgencia,2011,"1015,00"
49811,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"51,00"
49812,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"441,00"
49813,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"327,00"
49814,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"690,00"
49815,199137.0,2391378.0,2285129.0,106249.0,203164.0,Urgencia,2011,"262,00"
49816,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"403,00"
49817,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"312,00"
49818,23164.0,351272.0,545.0,350727.0,75231.0,Urgencia,2011,"589,00"
49819,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"665,00"
49820,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"334,00"
49821,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1075,00"
49822,35844.0,369084.0,78226.0,290858.0,458948.0,Urgencia,2011,"751,00"
49823,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"186,00"
49824,3249.0,49572.0,20897.0,28675.0,40077.0,Urgencia,2011,"646,00"
49825,30252.0,73289.0,36806.0,36483.0,37657.0,Urgencia,2011,"536,00"
49826,971.0,186017.0,171000.0,15017.0,71694.0,Urgencia,2011,"242,00"
49827,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"490,00"
49828,39728.0,567364.0,567364.0,,22234.0,Urgencia,2011,"500,00"
49829,,0.0,,,,Urgencia,2011,"206,00"
49830,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"58,00"
49831,15653.0,525640.0,83782.0,441858.0,127081.0,Urgencia,2011,"572,00"
49832,,0.0,,,,Urgencia,2011,"180,00"
49833,4246.0,51663.0,2765.0,48898.0,30401.0,Urgencia,2011,"549,00"
49834,1620.0,64101.0,15153.0,48948.0,35472.0,Urgencia,2011,"582,00"
49835,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"743,00"
49836,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"795,00"
49837,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"269,00"
49838,2220.0,414953.0,107188.0,307765.0,54978.0,Urgencia,2011,"634,00"
49839,,0.0,,,,Urgencia,2011,"1,00"
49840,270.0,328874.0,14312.0,314562.0,59679.0,Urgencia,2011,"717,00"
49841,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"373,00"
49842,9478.0,168904.0,4418.0,164486.0,55358.0,Urgencia,2011,"535,00"
49843,12015.0,1337300.0,427192.0,910108.0,180926.0,Urgencia,2011,"824,00"
49844,,0.0,,,,Urgencia,2011,"888,00"
49845,,0.0,,,,Urgencia,2011,"902,00"
49846,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"968,00"
49847,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"346,00"
49848,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"27,00"
49849,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"165,00"
49850,9011.0,837055.0,578665.0,258390.0,147875.0,Urgencia,2011,"956,00"
49851,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"413,00"
49852,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"149,00"
49853,59290.0,2425243.0,1197532.0,1227711.0,98277.0,Urgencia,2011,"612,00"
49854,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"559,00"
49855,477.0,27094.0,27094.0,0.0,0.0,Urgencia,2011,"7,00"
49856,153112.0,2962968.0,1341201.0,1621767.0,104155.0,Urgencia,2011,"283,00"
49857,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"37,00"
49858,52889.0,2186852.0,1556691.0,630161.0,20117.0,Urgencia,2011,"153,00"
49859,144471.0,180858.0,33555.0,147303.0,99307.0,Urgencia,2011,"547,00"
49860,,0.0,,,,Urgencia,2011,"397,00"
49861,183207.0,323261.0,208845.0,114416.0,74790.0,Urgencia,2011,"556,00"
49862,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"42,00"
49863,,0.0,,,,Urgencia,2011,"31,00"
49864,147780.0,221555.0,93349.0,128206.0,41359.0,Urgencia,2011,"740,00"
49865,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"217,00"
49866,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"863,00"
49867,201418.0,242789.0,44501.0,198288.0,137982.0,Urgencia,2011,"889,00"
49868,378491.0,728209.0,460981.0,267228.0,89820.0,Urgencia,2011,"984,00"
49869,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"34,00"
49870,75476.0,2236944.0,297832.0,1939112.0,446374.0,Urgencia,2011,"791,00"
49871,75476.0,2236944.0,297832.0,1939112.0,446374.0,Urgencia,2011,"181,00"
49872,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"430,00"
49873,60145.0,2435463.0,1912681.0,522782.0,288172.0,Urgencia,2011,"715,00"
49874,80525.0,1119434.0,360875.0,758559.0,111327.0,Urgencia,2011,"521,00"
49875,75838.0,1028914.0,467516.0,561398.0,0.0,Urgencia,2011,"524,00"
49876,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"432,00"
49877,3670.0,15800.0,15800.0,0.0,0.0,Urgencia,2011,"19,00"
49878,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"25,00"
49879,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"26,00"
49880,20953.0,302583.0,145569.0,157014.0,173834.0,Urgencia,2011,"890,00"
49881,20026.0,216087.0,60007.0,156080.0,111598.0,Urgencia,2011,"904,00"
49882,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"957,00"
49883,,0.0,,,,Urgencia,2011,"939,00"
49884,113763.0,947553.0,892966.0,54587.0,56123.0,Urgencia,2011,"236,00"
49885,33273.0,456303.0,145088.0,311215.0,207190.0,Urgencia,2011,"735,00"
49886,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"146,00"
49887,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"363,00"
49888,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"187,00"
49889,25541.0,525151.0,501543.0,23608.0,23345.0,Urgencia,2011,"265,00"
49890,44217.0,746209.0,703685.0,42524.0,54082.0,Urgencia,2011,"295,00"
49891,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"496,00"
49892,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"77,00"
49893,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"391,00"
49894,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"240,00"
49895,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"448,00"
49896,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"151,00"
49897,9197.0,12838.0,4002.0,8836.0,32044.0,Urgencia,2011,"425,00"
49898,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"300,00"
49899,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"339,00"
49900,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"826,00"
49901,77632.0,159885.0,75994.0,83891.0,83347.0,Urgencia,2011,"874,00"
49902,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"905,00"
49903,86997.0,1364278.0,79358.0,1284920.0,142984.0,Urgencia,2011,"736,00"
49904,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"459,00"
49905,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"320,00"
49906,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"45,00"
49907,,0.0,,,,Urgencia,2011,"292,00"
49908,13872.0,279782.0,10921.0,268861.0,60431.0,Urgencia,2011,"618,00"
49909,1348.0,4017.0,1281.0,2736.0,997.0,Urgencia,2011,"463,00"
49910,41374.0,1791178.0,1791178.0,0.0,192017.0,Urgencia,2011,"891,00"
49911,9442.0,135461.0,5515.0,129946.0,46080.0,Urgencia,2011,"958,00"
49912,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"244,00"
49913,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"28,00"
49914,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"444,00"
49915,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"479,00"
49916,31413.0,1782133.0,1782133.0,0.0,15123.0,Urgencia,2011,"285,00"
49917,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"253,00"
49918,27517.0,1356018.0,1356018.0,0.0,72670.0,Urgencia,2011,"481,00"
49919,,0.0,,,,Urgencia,2011,"540,00"
49920,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"332,00"
49921,,0.0,,,,Urgencia,2011,"41,00"
49922,19355.0,1517329.0,1517329.0,0.0,97138.0,Urgencia,2011,"510,00"
49923,43068.0,117241.0,0.0,117241.0,51753.0,Urgencia,2011,"305,00"
49924,1442.0,125866.0,0.0,125866.0,94975.0,Urgencia,2011,"708,00"
49925,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"755,00"
49926,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"750,00"
49927,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"696,00"
49928,48357.0,77020.0,0.0,77020.0,53354.0,Urgencia,2011,"434,00"
49929,9674.0,136797.0,0.0,136797.0,56673.0,Urgencia,2011,"421,00"
49930,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"827,00"
49931,111236.0,892998.0,702248.0,190750.0,,Urgencia,2011,"933,00"
49932,47335.0,3882661.0,3882661.0,0.0,0.0,Urgencia,2011,"1030,00"
49933,43591.0,192254.0,0.0,192254.0,55573.0,Urgencia,2011,"1003,00"
49934,30347.0,26115.0,0.0,26115.0,22532.0,Urgencia,2011,"1050,00"
49935,18119.0,1109253.0,1081841.0,27412.0,0.0,Urgencia,2011,"1043,00"
49936,1649.0,175611.0,100007.0,75604.0,27160.0,Urgencia,2011,"934,00"
49937,85199.0,238244.0,50954.0,187290.0,81259.0,Urgencia,2011,"629,00"
49938,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"21,00"
49939,0.0,1136256.0,1136256.0,0.0,0.0,Urgencia,2011,"615,00"
49940,6640.0,951779.0,950566.0,1213.0,14348.0,Urgencia,2011,"626,00"
49941,2880.0,214299.0,214299.0,0.0,626.0,Urgencia,2011,"417,00"
49942,2780.0,427696.0,400354.0,27342.0,46973.0,Urgencia,2011,"597,00"
49943,99695.0,459239.0,255140.0,204099.0,133139.0,Urgencia,2011,"539,00"
49944,8202.0,1218132.0,1215313.0,2819.0,18351.0,Urgencia,2011,"343,00"
49945,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"135,00"
49946,76446.0,1029160.0,115664.0,913496.0,225068.0,Urgencia,2011,"785,00"
49947,6720.0,225641.0,7735.0,217906.0,27601.0,Urgencia,2011,"780,00"
49948,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"83,00"
49949,52002.0,472325.0,16875.0,455450.0,73876.0,Urgencia,2011,"782,00"
49950,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"369,00"
49951,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"84,00"
49952,13691.0,472042.0,341918.0,130124.0,52759.0,Urgencia,2011,"713,00"
49953,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"85,00"
49954,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"86,00"
49955,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"941,00"
49956,38802.0,1297518.0,1297518.0,0.0,0.0,Urgencia,2011,"1045,00"
49957,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"937,00"
49958,34862.0,511065.0,511065.0,,38334.0,Urgencia,2011,"1004,00"
49959,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"737,00"
49960,17524.0,327933.0,14409.0,313524.0,63086.0,Urgencia,2011,"765,00"
49961,8797.0,129288.0,119859.0,9429.0,9429.0,Urgencia,2011,"329,00"
49962,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"87,00"
49963,20561.0,7613.0,1249.0,6364.0,4760.0,Urgencia,2011,"527,00"
49964,,0.0,,,,Urgencia,2011,"562,00"
49965,19052.0,1452255.0,1413869.0,38386.0,,Urgencia,2011,"251,00"
49966,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"129,00"
49967,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"154,00"
49968,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"516,00"
49969,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"184,00"
49970,0.0,2363.0,2363.0,0.0,0.0,Urgencia,2011,"652,00"
49971,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"637,00"
49972,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"88,00"
49973,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"907,00"
49974,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"970,00"
49975,0.0,1832.0,,1832.0,,Urgencia,2011,"1019,00"
49976,16023.0,1396520.0,1396520.0,0.0,20508.0,Urgencia,2011,"1016,00"
49977,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"1047,00"
49978,0.0,0.0,0.0,0.0,0.0,Urgencia,2011,"635,00"
49979,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"453,00"
49980,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"145,00"
49981,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"511,00"
49982,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"530,00"
49983,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"6,00"
49984,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"161,00"
49985,0.0,105443.0,2543.0,102900.0,0.0,hospDom,2011,"623,00"
49986,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"489,00"
49987,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"875,00"
49988,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"908,00"
49989,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"940,00"
49990,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"781,00"
49991,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"779,00"
49992,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"113,00"
49993,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"619,00"
49994,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"163,00"
49995,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"131,00"
49996,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"375,00"
49997,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"764,00"
49998,,0.0,,,,hospDom,2011,"14,00"
49999,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"657,00"
50000,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"362,00"
50001,,0.0,,,,hospDom,2011,"989,00"
50002,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"990,00"
50003,0.0,434.0,277.0,157.0,0.0,hospDom,2011,"680,00"
50004,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"411,00"
50005,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"241,00"
50006,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"558,00"
50007,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"167,00"
50008,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"248,00"
50009,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"224,00"
50010,0.0,11674.0,0.0,11674.0,0.0,hospDom,2011,"591,00"
50011,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"586,00"
50012,,0.0,,,,hospDom,2011,"946,00"
50013,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1023,00"
50014,0.0,1248.0,1248.0,0.0,0.0,hospDom,2011,"1054,00"
50015,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1057,00"
50016,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1031,00"
50017,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1032,00"
50018,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1064,00"
50019,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"226,00"
50020,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"687,00"
50021,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"745,00"
50022,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"109,00"
50023,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"808,00"
50024,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"971,00"
50025,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"128,00"
50026,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"919,00"
50027,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"725,00"
50028,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"3,00"
50029,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"386,00"
50030,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"306,00"
50031,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"15,00"
50032,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"264,00"
50033,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"867,00"
50034,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"910,00"
50035,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1053,00"
50036,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"1055,00"
50037,0.0,0.0,0.0,0.0,0.0,hospDom,2011,"529,00"
